Term,LoanStatus,BorrowerRate,LenderYield,ProsperScore,ListingCategory (numeric),EmploymentStatus,LoanOriginalAmount,EstimatedLoss,EstimatedReturn,IncomeVerifiable
36,Completed,0.2199,0.2099,6.0,6,Employed,2800,0.0925,0.1012,False
60,Current,0.1419,0.1319,9.0,1,Employed,10000,0.0424,0.0836,True
36,Completed,0.127,0.117,9.0,14,Employed,3000,0.033,0.0836,True
60,Current,0.1914,0.1814,7.0,1,Employed,9000,0.0649,0.1053,True
36,Current,0.1485,0.1385,6.0,1,Employed,10000,0.0599,0.07045,True
36,Current,0.1159,0.1059,9.0,1,Employed,9000,0.0324,0.06967999999999999,True
60,Completed,0.1897,0.1797,8.0,1,Employed,25000,0.0474,0.1292,True
36,Completed,0.2148,0.2048,7.0,15,Employed,3000,0.089,0.111,True
60,Current,0.149,0.139,8.0,1,Employed,19000,0.038,0.1005,True
36,Current,0.1359,0.1259,4.0,1,Employed,11000,0.0424,0.0778,True
36,Chargedoff,0.325,0.315,5.0,6,Full-time,1300,0.18,0.1165,True
36,Chargedoff,0.2699,0.2599,5.0,1,Employed,9000,0.112,0.1414,True
36,Chargedoff,0.199,0.189,9.0,7,Full-time,1500,0.065,0.1196,True
36,PastDue,0.2786,0.2686,3.0,1,Other,2000,0.1325,0.1122,True
12,Completed,0.231,0.221,6.0,15,Employed,3000,0.1425,0.0686,True
60,Current,0.1239,0.1139,10.0,1,Employed,19000,0.0399,0.0691,True
36,Current,0.1599,0.1499,6.0,1,Employed,15000,0.0549,0.0868,True
60,Current,0.195,0.185,3.0,14,Employed,20000,0.0824,0.08922000000000001,True
36,Current,0.0949,0.0849,10.0,1,Employed,13000,0.0224,0.06026,True
60,Current,0.2549,0.2449,2.0,1,Employed,10000,0.1225,0.10102,True
36,Current,0.2394,0.2294,3.0,1,Other,2000,0.1175,0.09211,True
36,Completed,0.2049,0.1949,7.0,1,Other,2500,0.089,0.1014,True
60,Current,0.184,0.174,5.0,1,Employed,18000,0.0749,0.08724,True
36,Current,0.2909,0.2809,5.0,6,Employed,7500,0.1425,0.1256,True
36,Completed,0.35,0.34,6.0,7,Full-time,5000,0.183,0.1369,True
36,Current,0.173,0.163,7.0,7,Employed,4500,0.0674,0.08524,True
36,Current,0.127,0.117,9.0,1,Employed,14500,0.033,0.0836,True
60,Current,0.2015,0.1915,6.0,1,Employed,15000,0.0874,0.08976,True
36,Completed,0.2049,0.1949,7.0,1,Employed,5260,0.089,0.1014,True
60,Completed,0.3165,0.3065,6.0,1,Employed,4000,0.1425,0.1363,True
36,Current,0.1089,0.0989,8.0,1,Employed,10500,0.0299,0.0687,True
36,Current,0.3177,0.3077,4.0,2,Employed,2500,0.1675,0.1221,True
36,Current,0.1695,0.1595,6.0,1,Employed,10000,0.0649,0.08473,True
36,Chargedoff,0.2699,0.2599,5.0,2,Self-employed,10000,0.112,0.1414,False
60,Completed,0.1223,0.1123,8.0,14,Employed,15000,0.0249,0.0842,True
36,Current,0.1314,0.1214,5.0,1,Employed,5000,0.0449,0.07077,True
60,Completed,0.2468,0.2368,6.0,1,Other,14900,0.089,0.1422,True
12,Completed,0.19,0.18,6.0,13,Not employed,2000,0.107,0.0688,False
60,Current,0.1099,0.0999,10.0,1,Employed,4000,0.0324,0.06387999999999999,True
36,Current,0.0949,0.0849,8.0,1,Other,20000,0.0224,0.06026,True
36,PastDue,0.2958,0.2858,6.0,3,Employed,2500,0.147,0.1257,True
60,Current,0.2284,0.2184,3.0,1,Employed,6000,0.0874,0.1147,True
36,Chargedoff,0.2786,0.2686,3.0,13,Full-time,4000,0.1325,0.1122,True
36,Current,0.1099,0.0999,5.0,1,Self-employed,13000,0.0324,0.06387999999999999,False
60,Current,0.1728,0.1628,6.0,1,Employed,17500,0.0399,0.1222,True
36,Current,0.14,0.13,7.0,1,Employed,20000,0.0499,0.07343999999999999,True
36,Current,0.1249,0.1149,7.0,19,Employed,3000,0.0374,0.0728,True
36,Current,0.3099,0.2999,6.0,6,Employed,2000,0.13,0.1561,True
36,Current,0.1449,0.1349,6.0,1,Employed,3500,0.042,0.0906,True
36,Current,0.1902,0.1802,4.0,15,Employed,4000,0.065,0.111,True
36,Current,0.2346,0.2246,6.0,6,Employed,2000,0.1025,0.1039,True
60,Current,0.1551,0.1451,9.0,2,Employed,17000,0.033,0.1115,True
36,Current,0.0874,0.0774,8.0,1,Employed,6000,0.0224,0.05293,True
36,Current,0.1745,0.1645,4.0,1,Employed,22500,0.0774,0.0756,True
36,Completed,0.199,0.189,9.0,1,Full-time,3200,0.065,0.1196,True
36,Current,0.1034,0.0934,8.0,1,Full-time,10000,0.0274,0.0631,True
60,Current,0.2235,0.2135,4.0,2,Employed,10000,0.1075,0.08821,True
36,Completed,0.0655,0.0555,10.0,7,Employed,10000,0.0155,0.04,True
36,Current,0.1189,0.1089,9.0,1,Employed,20000,0.0374,0.06706000000000001,True
36,Defaulted,0.149,0.139,8.0,7,Employed,8700,0.0595,0.0772,True
36,Current,0.0974,0.0874,9.0,2,Self-employed,9500,0.0249,0.06,False
60,Completed,0.222,0.212,3.0,1,Employed,3500,0.065,0.142,True
36,Completed,0.0877,0.0777,9.0,5,Full-time,4620,0.015,0.0627,True
60,Current,0.1819,0.1719,6.0,1,Employed,9000,0.0599,0.102,True
36,Current,0.3099,0.2999,5.0,1,Employed,7500,0.13,0.1561,True
36,Current,0.1905,0.1805,3.0,1,Employed,6000,0.0849,0.08227000000000001,True
60,Current,0.1939,0.1839,8.0,1,Employed,13000,0.0549,0.119,True
36,Current,0.1074,0.0974,8.0,7,Full-time,3000,0.02,0.0771,True
36,Current,0.1774,0.1674,8.0,1,Employed,3200,0.0649,0.0922,True
60,Current,0.18,0.17,3.0,1,Employed,15000,0.0724,0.08627,True
60,PastDue,0.2899,0.2799,6.0,6,Employed,8462,0.108,0.1649,True
36,Current,0.0699,0.0599,10.0,1,Employed,25000,0.0049,0.055,True
60,Current,0.2489,0.2389,7.0,7,Employed,3000,0.089,0.1442,True
36,Current,0.1299,0.1199,6.0,1,Employed,2000,0.0399,0.07487,True
60,Current,0.1349,0.1249,10.0,1,Employed,7000,0.0424,0.07689,True
36,Current,0.2049,0.1949,7.0,1,Employed,5500,0.089,0.1014,True
60,Current,0.3165,0.3065,6.0,1,Employed,7963,0.1425,0.1363,True
36,Completed,0.2099,0.1999,6.0,1,Employed,20000,0.0849,0.1003,True
36,Completed,0.3177,0.3077,4.0,3,Employed,4000,0.1625,0.1271,True
60,Chargedoff,0.3304,0.3204,6.0,3,Employed,4000,0.147,0.1587,True
36,Chargedoff,0.295,0.285,7.0,3,Employed,7500,0.108,0.1698,False
36,Completed,0.1029,0.0929,8.0,1,Employed,8000,0.026,0.0666,True
36,Current,0.2199,0.2099,3.0,19,Employed,2000,0.0925,0.1012,True
36,Current,0.1039,0.0939,9.0,1,Employed,3000,0.0299,0.06081,True
60,Current,0.1474,0.1374,10.0,1,Employed,24500,0.0449,0.0861,True
36,Current,0.285,0.275,2.0,1,Employed,5250,0.1475,0.10255999999999998,True
36,Current,0.1655,0.1555,4.0,1,Employed,3000,0.0674,0.07819,True
36,Current,0.2492,0.2392,5.0,1,Employed,2500,0.1125,0.1065,True
36,Current,0.1795,0.1695,4.0,2,Employed,5000,0.0774,0.08027000000000001,True
36,Current,0.0964,0.0864,8.0,7,Full-time,3200,0.02,0.0662,True
60,Current,0.2489,0.2389,6.0,20,Employed,12000,0.089,0.1442,True
36,Current,0.0749,0.0649,10.0,9,Employed,5000,0.01,0.0549,True
36,Chargedoff,0.3099,0.2999,2.0,1,Employed,5500,0.13,0.1561,True
36,Current,0.166,0.156,5.0,1,Employed,8500,0.0624,0.08421000000000001,True
60,Current,0.1579,0.1479,5.0,1,Other,4000,0.0499,0.0905,True
60,Current,0.2081,0.1981,3.0,2,Employed,15000,0.0624,0.1239,True
60,Current,0.1875,0.1775,8.0,1,Employed,10000,0.0824,0.08223,True
36,Current,0.2699,0.2599,6.0,2,Employed,2500,0.112,0.1414,True
60,Current,0.1519,0.1419,7.0,18,Employed,5880,0.0474,0.0876,True
36,Completed,0.3395,0.3295,2.0,1,Full-time,6000,0.24,0.0701,True
36,Current,0.1139,0.1039,10.0,1,Employed,10000,0.0349,0.06498999999999999,True
36,Current,0.1119,0.1019,8.0,1,Employed,10000,0.0349,0.06306,True
36,Current,0.0605,0.0505,10.0,1,Employed,13500,0.0074,0.0426,True
36,Current,0.1765,0.1665,6.0,1,Employed,15000,0.0749,0.08022,True
36,Current,0.0659,0.0559,9.0,1,Employed,6000,0.0124,0.04261,True
36,Current,0.155,0.145,4.0,1,Employed,10000,0.0549,0.08215,True
36,Completed,0.1799,0.1699,8.0,2,Employed,15000,0.0595,0.1074,True
36,Current,0.1585,0.1485,2.0,1,Other,4000,0.0624,0.07712999999999999,True
60,Current,0.162,0.152,3.0,1,Self-employed,5000,0.0599,0.08321,False
36,Completed,0.1515,0.1415,8.0,3,Employed,12000,0.0595,0.0796,True
36,Current,0.2699,0.2599,3.0,7,Employed,10000,0.1325,0.10422999999999999,True
36,Completed,0.0835,0.0735,9.0,7,Full-time,2500,0.021,0.0524,True
36,Current,0.111,0.101,8.0,1,Employed,6000,0.02,0.0807,True
36,Completed,0.1029,0.0929,8.0,7,Employed,10000,0.026,0.0666,True
60,Current,0.1579,0.1479,5.0,1,Other,10000,0.0499,0.0905,True
12,Current,0.0905,0.0805,6.0,1,Employed,6000,0.0349,0.0424,True
36,PastDue,0.2699,0.2599,6.0,1,Employed,3500,0.112,0.1414,True
36,Current,0.092,0.082,7.0,15,Employed,8000,0.0249,0.0547,True
36,Current,0.1099,0.0999,10.0,1,Employed,35000,0.0324,0.06387999999999999,True
36,Completed,0.1695,0.1595,8.0,6,Employed,4000,0.0649,0.08473,True
36,Current,0.2537,0.2437,4.0,6,Self-employed,2500,0.105,0.1327,False
36,Current,0.0649,0.0549,10.0,1,Employed,8306,0.015,0.0399,True
36,Chargedoff,0.35,0.34,2.0,1,Full-time,7500,0.24,0.0799,True
36,Current,0.1139,0.1039,10.0,2,Employed,2000,0.0349,0.06498999999999999,True
60,Chargedoff,0.2118,0.2018,8.0,7,Employed,3000,0.0649,0.1246,True
60,Chargedoff,0.1819,0.1719,6.0,3,Self-employed,2000,0.0599,0.102,False
36,Current,0.1685,0.1585,4.0,7,Self-employed,10000,0.0699,0.07824,False
60,Current,0.1219,0.1119,7.0,1,Employed,11500,0.0349,0.0727,True
60,Current,0.2549,0.2449,4.0,2,Employed,10000,0.1225,0.10102,True
36,Completed,0.152,0.142,8.0,1,Full-time,5000,0.021,0.1205,True
60,Current,0.1874,0.1774,8.0,1,Employed,7500,0.0624,0.1044,True
36,Current,0.2024,0.1924,4.0,7,Self-employed,4200,0.085,0.1029,False
36,Current,0.2769,0.2669,2.0,1,Full-time,4000,0.1375,0.10544,False
36,Chargedoff,0.2699,0.2599,8.0,7,Employed,2500,0.112,0.1414,True
36,Completed,0.3177,0.3077,3.0,1,Self-employed,2000,0.165,0.1246,False
36,Current,0.2699,0.2599,6.0,7,Other,3928,0.112,0.1414,True
36,Completed,0.255,0.245,8.0,6,Full-time,2000,0.1,0.139,True
12,Completed,0.231,0.221,5.0,1,Employed,4000,0.1425,0.0686,True
36,Current,0.3177,0.3077,4.0,8,Self-employed,4000,0.165,0.1246,False
36,Completed,0.2552,0.2452,6.0,18,Employed,6000,0.119,0.1202,True
36,Current,0.1355,0.1255,4.0,1,Employed,2000,0.0474,0.07192,True
12,Chargedoff,0.2399,0.2299,8.0,7,Employed,2000,0.108,0.1163,True
36,Current,0.1239,0.1139,6.0,1,Employed,9000,0.0399,0.0691,True
36,Current,0.2346,0.2246,2.0,1,Employed,14000,0.1025,0.1039,True
36,Current,0.2469,0.2369,4.0,1,Employed,2000,0.1175,0.099,True
60,PastDue,0.2118,0.2018,8.0,7,Employed,11000,0.0649,0.1246,True
60,Current,0.1223,0.1123,9.0,14,Employed,13000,0.0249,0.0842,True
36,Current,0.1159,0.1059,9.0,1,Employed,14000,0.0374,0.06417,True
36,Current,0.1239,0.1139,5.0,1,Self-employed,11500,0.0399,0.0691,False
36,Completed,0.0899,0.0799,8.0,7,Employed,15500,0.02,0.0597,True
36,PastDue,0.3177,0.3077,3.0,1,Employed,2000,0.165,0.1246,True
60,Current,0.3032,0.2932,2.0,7,Other,4000,0.1425,0.1242,True
60,Current,0.0779,0.0679,10.0,2,Employed,15000,0.0149,0.0517,True
36,Current,0.1399,0.1299,7.0,1,Employed,3600,0.0449,0.0789,True
36,Completed,0.1399,0.1299,8.0,2,Employed,12000,0.0595,0.0682,True
36,Current,0.1355,0.1255,4.0,1,Employed,5000,0.0474,0.07192,True
60,Current,0.2694,0.2594,4.0,1,Employed,7000,0.1375,0.09858,True
36,Chargedoff,0.2958,0.2858,6.0,1,Other,3000,0.147,0.1257,True
36,Current,0.2394,0.2294,4.0,2,Employed,10000,0.1175,0.09211,True
36,Current,0.2287,0.2187,4.0,1,Employed,5000,0.099,0.1144,True
36,Current,0.0879,0.0779,10.0,1,Employed,7500,0.0224,0.05342,True
36,Current,0.2379,0.2279,3.0,7,Employed,10000,0.1125,0.09609,True
36,Current,0.2085,0.1985,5.0,3,Self-employed,10000,0.0925,0.09066,False
60,Completed,0.1939,0.1839,9.0,3,Employed,25000,0.0549,0.119,True
36,Completed,0.2599,0.2499,6.0,3,Employed,5000,0.112,0.1317,True
36,Current,0.099,0.089,10.0,2,Employed,5000,0.0249,0.061529999999999994,True
36,Completed,0.3099,0.2999,4.0,1,Full-time,7500,0.13,0.1561,True
36,Completed,0.0915,0.0815,10.0,3,Full-time,7500,0.006,0.0755,True
60,Current,0.1752,0.1652,8.0,1,Employed,5000,0.0449,0.1127,True
36,Completed,0.3433,0.3333,1.0,7,Employed,2000,0.366,-0.0524,True
36,Current,0.1314,0.1214,6.0,1,Employed,12800,0.0449,0.07077,True
60,Current,0.1159,0.1059,10.0,14,Employed,5000,0.0324,0.06967999999999999,True
36,Completed,0.2639,0.2539,2.0,1,Employed,2200,0.1225,0.1093,True
60,Current,0.1474,0.1374,7.0,1,Employed,30000,0.0449,0.0861,True
36,Current,0.1099,0.0999,10.0,15,Employed,16000,0.0299,0.06663,True
36,Current,0.2099,0.1999,7.0,1,Employed,5000,0.0849,0.1103,False
36,Current,0.2272,0.2172,3.0,1,Employed,9500,0.0975,0.1025,True
36,Completed,0.0835,0.0735,8.0,1,Full-time,6500,0.021,0.0524,True
60,Current,0.2809,0.2709,2.0,1,Other,3500,0.1225,0.1248,True
36,Current,0.2394,0.2294,3.0,7,Other,4000,0.1175,0.09211,True
60,Current,0.2179,0.2079,4.0,1,Employed,17000,0.0799,0.1133,True
36,Current,0.0879,0.0779,7.0,1,Employed,10000,0.0224,0.05342,True
36,Completed,0.1095,0.0995,9.0,2,Employed,6000,0.035,0.0642,True
36,Current,0.0949,0.0849,4.0,1,Employed,4000,0.0224,0.06026,True
60,Current,0.187,0.177,3.0,1,Employed,10000,0.0774,0.08728,True
60,Current,0.1076,0.0976,8.0,1,Employed,13000,0.0174,0.0782,True
60,Current,0.2284,0.2184,5.0,1,Employed,4000,0.0874,0.1147,True
36,Current,0.3006,0.2906,5.0,7,Employed,3500,0.1475,0.1168,True
36,Chargedoff,0.35,0.34,5.0,1,Part-time,4000,0.142,0.1823,True
36,Completed,0.191,0.181,6.0,7,Employed,1000,0.142,0.031,True
36,Chargedoff,0.35,0.34,6.0,7,Full-time,2500,0.147,0.1773,True
36,Current,0.1099,0.0999,10.0,1,Employed,7000,0.0299,0.06663,True
36,Current,0.1139,0.1039,8.0,1,Other,15000,0.0349,0.06498999999999999,True
36,Completed,0.0845,0.0745,9.0,7,Full-time,10000,0.015,0.0595,True
36,Current,0.1621,0.1521,8.0,7,Employed,8000,0.0595,0.09,True
36,Completed,0.2599,0.2499,6.0,1,Employed,6000,0.108,0.1357,True
36,Completed,0.2259,0.2159,4.0,1,Employed,10000,0.0975,0.1132,True
36,Chargedoff,0.35,0.34,5.0,1,Full-time,1400,0.19,0.1299,True
36,Current,0.0769,0.0669,9.0,1,Employed,6200,0.0174,0.048060000000000005,True
36,Current,0.0659,0.0559,10.0,2,Employed,20000,0.0099,0.04529,True
36,Chargedoff,0.2287,0.2187,4.0,3,Self-employed,7000,0.099,0.1144,False
36,Current,0.3177,0.3077,4.0,7,Self-employed,4000,0.165,0.1246,False
36,Current,0.3177,0.3077,4.0,1,Other,4000,0.1675,0.1221,True
36,Current,0.3177,0.3077,3.0,1,Employed,3500,0.1625,0.1174,True
60,Current,0.197,0.187,6.0,1,Other,10000,0.0899,0.08284,True
36,Completed,0.2599,0.2499,6.0,1,Employed,7500,0.108,0.1357,False
36,Completed,0.0715,0.0615,10.0,7,Full-time,5000,0.006,0.0555,True
60,Current,0.1984,0.1884,6.0,1,Employed,10750,0.0674,0.1091,True
36,Completed,0.3,0.29,5.0,1,Full-time,2000,0.18,0.0931,False
36,Current,0.1639,0.1539,4.0,2,Employed,2800,0.0574,0.0878,True
60,Current,0.194,0.184,7.0,3,Employed,4000,0.0874,0.08279,True
60,Current,0.1905,0.1805,5.0,1,Employed,10000,0.0849,0.08227000000000001,True
36,Current,0.197,0.187,5.0,7,Employed,11000,0.0899,0.08284,True
36,Current,0.2019,0.1919,9.0,19,Other,5000,0.0799,0.1075,True
36,Current,0.2511,0.2411,7.0,1,Employed,10000,0.112,0.1232,False
60,Current,0.2432,0.2332,4.0,1,Employed,8000,0.0975,0.1173,True
36,Current,0.1535,0.1435,6.0,1,Employed,9000,0.0599,0.07517,True
60,Completed,0.1173,0.1073,10.0,1,Employed,24500,0.0224,0.0821,True
36,Completed,0.35,0.34,5.0,1,Employed,3500,0.183,0.1369,True
36,Completed,0.2199,0.2099,6.0,1,Employed,11000,0.0925,0.1012,True
60,Completed,0.183,0.173,5.0,1,Self-employed,15000,0.042,0.128,False
36,PastDue,0.2859,0.2759,2.0,1,Employed,4000,0.1375,0.1137,True
60,Current,0.3258,0.3158,6.0,6,Employed,4000,0.1425,0.1588,True
36,Chargedoff,0.2268,0.2168,8.0,1,Full-time,4000,0.08,0.1317,True
12,Chargedoff,0.11,0.1,8.0,1,Self-employed,3800,0.0495,0.0491,False
36,Completed,0.3177,0.3077,4.0,18,Employed,4000,0.165,0.1246,True
36,Current,0.093,0.083,10.0,15,Employed,2000,0.0249,0.05567999999999999,True
60,Current,0.1765,0.1665,7.0,1,Employed,8500,0.0749,0.08022,True
36,Completed,0.1403,0.1303,8.0,2,Full-time,6500,0.05,0.0781,True
60,Current,0.1914,0.1814,5.0,3,Employed,7000,0.0649,0.1053,True
12,Completed,0.0873,0.0773,7.0,15,Employed,3000,0.0324,0.042,True
36,Completed,0.15,0.14,9.0,1,Full-time,5250,0.021,0.1185,True
36,Completed,0.2399,0.2299,5.0,1,Employed,2500,0.1,0.1243,True
36,Current,0.2019,0.1919,5.0,20,Employed,12621,0.0799,0.0984,True
36,Completed,0.28,0.27,5.0,7,Full-time,1500,0.19,0.0643,True
36,Current,0.0659,0.0559,8.0,15,Employed,2800,0.0099,0.04529,True
36,Current,0.1039,0.0939,10.0,1,Employed,20000,0.0299,0.06081,True
60,Current,0.1819,0.1719,10.0,2,Employed,14300,0.0599,0.102,True
36,Current,0.1655,0.1555,4.0,1,Employed,14500,0.0674,0.07819,True
60,PastDue,0.2259,0.2159,7.0,1,Employed,11500,0.0849,0.1152,True
60,Current,0.135,0.125,10.0,1,Self-employed,10000,0.0499,0.06867999999999999,False
60,Current,0.1269,0.1169,7.0,13,Employed,15000,0.0374,0.0748,True
36,Current,0.1239,0.1139,8.0,14,Employed,8500,0.0399,0.0691,True
36,Current,0.1414,0.1314,5.0,1,Full-time,7000,0.0449,0.0803,True
60,Current,0.1855,0.1755,2.0,1,Employed,15000,0.0849,0.07762000000000001,True
60,Current,0.2024,0.1924,8.0,1,Employed,11500,0.0599,0.1214,True
36,Completed,0.23,0.22,5.0,1,Full-time,4000,0.18,0.0275,True
36,Current,0.2049,0.1949,7.0,1,Employed,5000,0.089,0.1014,True
60,Current,0.157,0.147,8.0,2,Employed,15000,0.0649,0.07295,True
36,Current,0.1359,0.1259,6.0,1,Employed,5163,0.0424,0.0778,True
60,Current,0.2827,0.2727,7.0,1,Employed,5000,0.1175,0.1318,True
36,Completed,0.2399,0.2299,4.0,1,Full-time,2000,0.1,0.1243,True
36,Completed,0.1485,0.1385,8.0,1,Full-time,8000,0.05,0.0862,False
36,Completed,0.295,0.285,6.0,1,Employed,5000,0.108,0.1698,True
36,Current,0.1239,0.1139,5.0,1,Employed,9000,0.0399,0.0691,True
36,Current,0.1734,0.1634,5.0,3,Employed,11000,0.0624,0.0912,False
36,Current,0.1189,0.1089,9.0,1,Employed,13000,0.0374,0.06706000000000001,True
60,Current,0.1314,0.1214,9.0,1,Employed,9000,0.0449,0.07077,True
60,Completed,0.096,0.086,10.0,2,Employed,14000,0.0155,0.0704,True
36,Current,0.093,0.083,9.0,1,Employed,2000,0.0249,0.05567999999999999,True
60,Completed,0.3258,0.3158,6.0,7,Employed,4000,0.1425,0.1588,True
60,PastDue,0.1564,0.1464,7.0,15,Full-time,6000,0.0374,0.1032,True
60,Current,0.21,0.2,4.0,7,Employed,10000,0.1025,0.08117,True
36,Current,0.2148,0.2048,7.0,14,Employed,7000,0.089,0.111,True
36,Completed,0.2775,0.2675,7.0,1,Full-time,2500,0.098,0.1628,True
36,Completed,0.1399,0.1299,6.0,1,Employed,17000,0.0449,0.0789,True
60,Current,0.1346,0.1246,8.0,3,Employed,13000,0.0299,0.0906,True
36,Current,0.2699,0.2599,6.0,6,Employed,10000,0.112,0.1414,True
36,Completed,0.2574,0.2474,4.0,7,Employed,2100,0.105,0.1363,True
60,Current,0.2736,0.2636,5.0,1,Employed,4000,0.1175,0.1235,True
36,Completed,0.1449,0.1349,7.0,1,Employed,12000,0.052,0.0806,True
60,Completed,0.2499,0.2399,6.0,1,Employed,12000,0.098,0.136,True
36,Current,0.1899,0.1799,6.0,1,Employed,4000,0.0724,0.0955,True
60,Current,0.2235,0.2135,5.0,1,Employed,6500,0.1075,0.08821,True
60,Current,0.3049,0.2949,7.0,1,Employed,15000,0.112,0.1755,True
36,Current,0.2492,0.2392,4.0,1,Other,4000,0.1125,0.1065,True
36,Current,0.1725,0.1625,4.0,1,Employed,12000,0.0724,0.07923,True
60,Current,0.184,0.174,3.0,1,Employed,20000,0.0799,0.08172,True
36,Chargedoff,0.199,0.189,9.0,7,Full-time,2000,0.065,0.1196,True
36,Completed,0.2324,0.2224,5.0,1,Employed,13000,0.1025,0.1145,True
36,Current,0.162,0.152,5.0,1,Employed,7000,0.0649,0.07766,True
12,Completed,0.0839,0.0739,8.0,1,Employed,3000,0.0299,0.0414,True
36,Current,0.2085,0.1985,4.0,1,Employed,7000,0.0925,0.09066,True
36,Completed,0.1029,0.0929,8.0,1,Employed,4500,0.026,0.0666,True
60,Current,0.152,0.142,8.0,1,Employed,10000,0.0524,0.08209,True
36,Completed,0.1949,0.1849,8.0,1,Employed,15000,0.087,0.0936,True
36,PastDue,0.295,0.285,5.0,7,Employed,6000,0.108,0.1698,True
60,Current,0.2448,0.2348,6.0,1,Employed,15000,0.0899,0.1272,True
36,Current,0.1939,0.1839,4.0,1,Employed,11000,0.0749,0.0965,True
36,Current,0.203,0.193,4.0,1,Other,4000,0.0975,0.08012000000000001,True
36,Completed,0.1254,0.1154,9.0,1,Employed,25000,0.038,0.077,True
36,Completed,0.35,0.34,5.0,1,Full-time,4000,0.19,0.1299,True
60,Current,0.2118,0.2018,5.0,19,Employed,6500,0.0649,0.1246,True
36,Completed,0.25,0.24,7.0,1,Full-time,3500,0.1,0.1341,True
36,Current,0.3149,0.3049,4.0,3,Employed,7500,0.147,0.1439,True
60,Current,0.1874,0.1774,5.0,15,Employed,10000,0.0624,0.1044,True
60,Current,0.3304,0.3204,6.0,7,Other,4000,0.147,0.1587,True
60,Current,0.287,0.277,6.0,1,Employed,15000,0.119,0.1511,True
60,Current,0.198,0.188,5.0,1,Employed,10500,0.0849,0.08926,True
60,Completed,0.2759,0.2659,7.0,1,Employed,6500,0.1125,0.131,True
36,Current,0.2499,0.2399,6.0,1,Employed,8000,0.119,0.115,True
36,Completed,0.115,0.105,9.0,5,Full-time,5000,0.021,0.0837,True
36,Completed,0.316,0.306,1.0,3,Employed,6000,0.149,0.143,False
12,Completed,0.1246,0.1146,5.0,1,Employed,2000,0.0574,0.0553,True
36,Current,0.2049,0.1949,7.0,18,Employed,11500,0.089,0.1014,True
60,Current,0.1585,0.1485,3.0,1,Employed,10000,0.0624,0.07712999999999999,True
36,Completed,0.1599,0.1499,8.0,7,Employed,3000,0.0595,0.0878,True
36,Completed,0.15,0.14,8.0,1,Full-time,5000,0.05,0.0876,True
36,Current,0.2099,0.1999,5.0,2,Employed,4000,0.0849,0.1003,True
36,Current,0.14,0.13,8.0,1,Employed,8000,0.0499,0.07343999999999999,True
60,Current,0.2024,0.1924,8.0,1,Employed,25000,0.0599,0.1214,True
60,Chargedoff,0.2489,0.2389,7.0,6,Other,2000,0.089,0.1442,True
60,Current,0.0819,0.0719,9.0,1,Employed,10000,0.0174,0.053,True
60,Current,0.2209,0.2109,8.0,1,Self-employed,3600,0.0824,0.1133,False
60,Current,0.2359,0.2259,5.0,1,Employed,14500,0.0824,0.1273,True
60,Current,0.1159,0.1059,9.0,8,Employed,10000,0.0324,0.06967999999999999,True
60,Current,0.1499,0.1399,8.0,1,Employed,25000,0.0349,0.0997,True
60,Current,0.11,0.1,10.0,7,Employed,15000,0.0155,0.0844,True
36,Current,0.1469,0.1369,5.0,1,Employed,8500,0.042,0.0926,True
36,Completed,0.1679,0.1579,8.0,1,Employed,22000,0.0599,0.0953,True
60,Current,0.1875,0.1775,4.0,1,Employed,7000,0.0824,0.08223,True
36,Current,0.144,0.134,7.0,1,Employed,4000,0.0474,0.08004,True
36,Completed,0.0799,0.0699,9.0,6,Employed,6000,0.0195,0.0504,True
36,Completed,0.2958,0.2858,6.0,13,Employed,2000,0.147,0.1257,True
60,Current,0.287,0.277,6.0,1,Employed,13500,0.119,0.1511,True
36,Completed,0.114,0.104,8.0,1,Full-time,12500,0.021,0.0827,True
60,Current,0.2432,0.2332,4.0,1,Other,10000,0.0975,0.1173,True
36,Current,0.1034,0.0934,7.0,1,Employed,4500,0.0274,0.0631,True
36,Completed,0.1979,0.1879,3.0,1,Employed,15000,0.0774,0.0975,True
36,Completed,0.1034,0.0934,8.0,1,Employed,16500,0.0274,0.0631,True
60,Current,0.184,0.174,9.0,7,Employed,7500,0.0799,0.08172,True
36,Chargedoff,0.3435,0.3335,5.0,1,Full-time,4500,0.142,0.1761,True
36,Current,0.1089,0.0989,9.0,1,Employed,5000,0.0299,0.0657,True
36,Completed,0.2699,0.2599,7.0,1,Employed,7500,0.108,0.1454,True
36,Chargedoff,0.2999,0.2899,1.0,2,Employed,3750,0.149,0.1276,True
60,Current,0.2015,0.1915,4.0,1,Employed,4500,0.0874,0.08976,True
60,Current,0.2319,0.2219,3.0,1,Employed,14713,0.0899,0.1152,True
36,Current,0.3177,0.3077,1.0,7,Employed,4000,0.165,0.1246,True
36,Chargedoff,0.35,0.34,3.0,1,Full-time,1200,0.18,0.1399,True
